LEGISLATOR GOVTRACK ID,FIRST NAME,LAST NAME,GENDER,CONGRESSIONAL BRANCH,TERM START DATE,TERM END DATE,STATE,POLITICAL PARTY,STATE DISTRICT,TERM START YEAR,TERM END YEAR,CONGRESSIONAL DISTRICT
B000597,William,Boies,M,rep,1919-05-19,1929-03-03,IA,Republican,11,1919,1929,IA11
B000700,Henry,Bowles,M,rep,1925-12-07,1929-03-03,MA,Republican,2,1925,1929,MA2
B000702,William,Bowling,M,rep,1919-05-19,1929-03-03,AL,Democrat,5,1919,1929,AL5
B001171,Robert,Bushong,M,rep,1927-12-05,1929-03-03,PA,Republican,14,1927,1929,PA14
B001192,Thomas,Butler,M,rep,1897-03-15,1929-03-03,PA,Ind. Republican,6,1897,1929,PA6
C000139,Thaddeus,Caraway,M,rep,1913-04-07,1931-12-31,AR,Democrat,1,1913,1931,AR1
C000194,William,Carss,M,rep,1919-05-19,1929-03-03,MN,Union Labor,8,1919,1929,MN8
C000599,William,Cohen,M,rep,1927-12-05,1929-03-03,NY,Democrat,17,1927,1929,NY17
C000654,George,Combs,M,rep,1927-12-05,1929-03-03,MO,Democrat,5,1927,1929,MO5
C000959,Maurice,Crumpacker,M,rep,1925-12-07,1929-03-03,OR,Republican,3,1925,1929,OR3
C001008,Charles,Curtis,M,rep,1893-08-07,1929-12-31,KS,Republican,4,1893,1929,KS4
D000009,Porter,Dale,M,rep,1915-12-06,1933-03-03,VT,Republican,2,1915,1933,VT2
D000080,Martin,Davey,M,rep,1917-04-02,1929-03-03,OH,Democrat,14,1917,1929,OH14
D000169,Joseph,Deal,M,rep,1921-04-11,1929-03-03,VA,Democrat,2,1921,1929,VA2
E000180,Edward,England,M,rep,1927-12-05,1929-03-03,WV,Republican,6,1927,1929,WV6
F000047,Charles,Faust,M,rep,1921-04-11,1929-03-03,MO,Republican,4,1921,1929,MO4
F000170,William,Fitzgerald,M,rep,1925-12-07,1929-03-03,OH,Republican,4,1925,1929,OH4
F000395,Louis,Frothingham,M,rep,1921-04-11,1929-03-03,MA,Republican,14,1921,1929,MA14
F000433,Allen,Furlow,M,rep,1925-12-07,1929-03-03,MN,Republican,1,1925,1929,MN1
G000024,James,Gallivan,M,rep,1913-04-07,1929-03-03,MA,Democrat,12,1913,1929,MA12
G000053,Frank,Gardner,M,rep,1923-12-03,1929-03-03,IN,Democrat,3,1923,1929,IN3
G000082,Finis,Garrett,M,rep,1905-12-04,1929-03-03,TN,Democrat,9,1905,1929,TN9
G000422,William,Green,M,rep,1911-04-04,1929-03-03,IA,Republican,9,1911,1929,IA9
H000277,Thomas,Harrison,M,rep,1915-12-06,1929-03-03,VA,Democrat,7,1915,1929,VA7
H000421,James,Hazlett,M,rep,1927-12-05,1929-03-03,PA,Republican,-1,1927,1929,PA-1
H000544,Ira,Hersey,M,rep,1917-04-02,1929-03-03,ME,Republican,4,1917,1929,ME4
H000837,Everette,Howard,M,rep,1919-05-19,1929-03-03,OK,Democrat,1,1919,1929,OK1
J000040,Meyer,Jacobstein,M,rep,1923-12-03,1929-03-03,NY,Democrat,38,1923,1929,NY38
J000257,Wesley,Jones,M,rep,1899-12-04,1933-03-03,WA,Republican,-1,1899,1933,WA-1
K000124,Everett,Kent,M,rep,1923-12-03,1929-03-03,PA,Democrat,30,1923,1929,PA30
K000191,John,Kindred,M,rep,1911-04-04,1929-03-03,NY,Democrat,14,1911,1929,NY14
K000200,Edward,King,M,rep,1915-12-06,1929-03-03,IL,Republican,15,1915,1929,IL15
L000153,Ladislas,Lazaro,M,rep,1913-04-07,1929-03-03,LA,Democrat,7,1913,1929,LA7
L000484,Bill,Lowrey,M,rep,1921-04-11,1929-03-03,MS,Democrat,2,1921,1929,MS2
L000543,Homer,Lyon,M,rep,1921-04-11,1929-03-03,NC,Democrat,6,1921,1929,NC6
M000009,Clarence,MacGregor,M,rep,1919-05-19,1929-03-03,NY,Republican,41,1919,1929,NY41
M000038,Martin,Madden,M,rep,1905-12-04,1929-03-03,IL,Republican,1,1905,1929,IL1
M000049,Walter,Magee,M,rep,1915-12-06,1929-03-03,NY,Republican,35,1915,1929,NY35
M000850,Louis,Monast,M,rep,1927-12-05,1929-03-03,RI,Republican,3,1927,1929,RI3
M000912,Paul,Moore,M,rep,1927-12-05,1929-03-03,NJ,Democrat,8,1927,1929,NJ8
M000931,Henry,Moorman,M,rep,1927-12-05,1929-03-03,KY,Democrat,4,1927,1929,KY4
M000961,John,Morin,M,rep,1913-04-07,1929-03-03,PA,Republican,-1,1913,1929,PA-1
M001004,John,Morrow,M,rep,1923-12-03,1929-03-03,NM,Democrat,1,1923,1929,NM1
O000018,William,O’Brien,M,rep,1927-12-05,1929-03-03,WV,Democrat,3,1927,1929,WV3
O000062,William,Oldfield,M,rep,1909-03-15,1929-03-03,AR,Democrat,2,1909,1929,AR2
P000037,Cyrus,Palmer,M,rep,1927-12-05,1929-03-03,PA,Republican,13,1927,1929,PA13
P000186,George,Peery,M,rep,1923-12-03,1929-03-03,VA,Democrat,9,1923,1929,VA9
R000068,Henry,Rathbone,M,rep,1923-12-03,1929-03-03,IL,Republican,-1,1923,1929,IL-1
R000119,James,Reed,M,rep,1923-12-03,1929-03-03,AR,Democrat,6,1923,1929,AR6
R000491,Thomas,Rubey,M,rep,1911-04-04,1929-03-03,MO,Democrat,16,1911,1929,MO16
S000450,Nicholas,Sinnott,M,rep,1913-04-07,1929-03-03,OR,Republican,2,1913,1929,OR2
S000855,Ambrose,Stephens,M,rep,1919-05-19,1929-03-03,OH,Republican,2,1919,1929,OH2
S001024,James,Strother,M,rep,1925-12-07,1929-03-03,WV,Republican,5,1925,1929,WV5
S001109,Thaddeus,Sweet,M,rep,1923-12-03,1929-03-03,NY,Republican,32,1923,1929,NY32
T000049,Charles,Tatgenhorst,M,rep,1927-12-05,1929-03-03,OH,Republican,2,1927,1929,OH2
T000276,John,Tillman,M,rep,1915-12-06,1929-03-03,AR,Democrat,3,1915,1929,AR3
U000020,Ralph,Updike,M,rep,1925-12-07,1929-03-03,IN,Republican,7,1925,1929,IN7
V000004,William,Vaile,M,rep,1919-05-19,1929-03-03,CO,Republican,1,1919,1929,CO1
V000071,William,Vare,M,rep,1911-04-04,1929-12-31,PA,Republican,1,1911,1929,PA1
V000102,Earl,Vincent,M,rep,1927-12-05,1929-03-03,IA,Republican,9,1927,1929,IA9
W000149,Orie,Ware,M,rep,1927-12-05,1929-03-03,KY,Democrat,6,1927,1929,KY6
W000203,James,Watson,M,rep,1895-12-02,1933-03-03,IN,Republican,4,1895,1933,IN4
W000374,Hays,White,M,rep,1919-05-19,1929-03-03,KS,Republican,6,1919,1929,KS6
W000393,Sebastian,White,M,rep,1927-12-05,1929-03-03,CO,Democrat,1,1927,1929,CO1
W000561,Frank,Willis,M,rep,1911-04-04,1929-03-03,OH,Republican,8,1911,1929,OH8
W000617,Thomas,Wilson,M,rep,1923-12-03,1929-03-03,MS,Democrat,6,1923,1929,MS6
W000643,Charles,Winter,M,rep,1923-12-03,1929-03-03,WY,Republican,0,1923,1929,WY0
B001159,Theodore,Burton,M,rep,1889-12-02,1929-12-31,OH,Republican,21,1889,1929,OH21
B000054,Joseph,Baird,M,rep,1929-04-15,1931-03-03,OH,Republican,13,1929,1931,OH13
B000348,Thomas,Bell,M,rep,1905-12-04,1931-03-03,GA,Democrat,9,1905,1931,GA9
B000509,Robert,Blackburn,M,rep,1929-04-15,1931-03-03,KY,Republican,7,1929,1931,KY7
B000710,John,Box,M,rep,1919-05-19,1931-03-03,TX,Democrat,2,1919,1931,TX2
B000832,Elbert,Brigham,M,rep,1925-12-07,1931-03-03,VT,Republican,1,1925,1931,VT1
B000955,Edward,Browne,M,rep,1913-04-07,1931-03-03,WI,Republican,8,1913,1931,WI8
C000142,John,Carew,M,rep,1913-04-07,1931-03-03,NY,Democrat,17,1913,1931,NY17
C000223,John,Casey,M,rep,1913-04-07,1931-03-03,PA,Democrat,11,1913,1931,PA11
C000274,William,Chalmers,M,rep,1921-04-11,1931-03-03,OH,Republican,9,1921,1931,OH9
C000446,Linwood,Clark,M,rep,1929-04-15,1931-03-03,MD,Republican,2,1929,1931,MD2
C000849,John,Craddock,M,rep,1929-04-15,1931-03-03,KY,Republican,4,1929,1931,KY4
C000870,Louis,Cramton,M,rep,1913-04-07,1931-03-03,MI,Republican,7,1913,1931,MI7
C001000,Charles,Curry,M,rep,1913-04-07,1931-03-03,CA,Republican,3,1913,1931,CA3
D000229,Stephen,Dempsey,M,rep,1915-12-06,1931-03-03,NY,Republican,40,1915,1931,NY40
D000237,Edward,Denison,M,rep,1915-12-06,1931-03-03,IL,Republican,25,1915,1931,IL25
D000345,Clarence,Dill,M,rep,1915-12-06,1935-01-03,WA,Democrat,5,1915,1935,WA5
D000440,John,Dorsey,M,rep,1929-04-15,1931-03-03,KY,Democrat,2,1929,1931,KY2
D000483,Thomas,Doyle,M,rep,1923-12-03,1931-03-03,IL,Democrat,4,1923,1931,IL4
D000525,James,Dunbar,M,rep,1919-05-19,1931-03-03,IN,Republican,3,1919,1931,IN3
E000127,Richard,Elliott,M,rep,1917-04-02,1931-03-03,IN,Republican,6,1917,1931,IN6
E000133,Edgar,Ellis,M,rep,1905-12-04,1931-03-03,MO,Republican,5,1905,1931,MO5
E000222,Charles,Esterly,M,rep,1925-12-07,1931-03-03,PA,Republican,14,1925,1931,PA14
F000072,Edward,Fenn,M,rep,1921-04-11,1931-03-03,CT,Republican,1,1921,1931,CT1
F000096,Simeon,Fess,M,rep,1913-04-07,1935-01-03,OH,Republican,6,1913,1935,OH6
F000149,Hubert,Fisher,M,rep,1917-04-02,1931-03-03,TN,Democrat,10,1917,1931,TN10
F000166,Roy,Fitzgerald,M,rep,1921-04-11,1931-03-03,OH,Republican,3,1921,1931,OH3
F000287,Franklin,Fort,M,rep,1925-12-07,1931-03-03,NJ,Republican,9,1925,1931,NJ9
G000045,Jacob,Garber,M,rep,1929-04-15,1931-03-03,VA,Republican,7,1929,1931,VA7
G000246,James,Glynn,M,rep,1915-12-06,1931-03-03,CT,Republican,5,1915,1931,CT5
G000425,Frank,Greene,M,rep,1912-07-30,1930-12-17,VT,Republican,1,1912,1930,VT1
G000456,William,Griest,M,rep,1909-03-15,1931-03-03,PA,Republican,9,1909,1931,PA9
H000042,Albert,Hall,M,rep,1925-12-07,1931-03-03,IN,Republican,11,1925,1931,IN11
H000091,Thomas,Halsey,M,rep,1929-04-15,1931-03-03,MO,Republican,6,1929,1931,MO6
H000123,William,Hammer,M,rep,1921-04-11,1931-03-03,NC,Democrat,7,1921,1931,NC7
H000560,Andrew,Hickey,M,rep,1919-05-19,1931-03-03,IN,Republican,13,1919,1931,IN13
H000685,Harold,Hoffman,M,rep,1927-12-05,1931-03-03,NJ,Republican,3,1927,1931,NJ3
H000908,Grant,Hudson,M,rep,1923-12-03,1931-03-03,MI,Republican,6,1923,1931,MI6
H000910,Claude,Hudspeth,M,rep,1919-05-19,1931-03-03,TX,Democrat,16,1919,1931,TX16
H000924,James,Hughes,M,rep,1901-12-02,1931-03-03,WV,Republican,4,1901,1931,WV4
I000040,Edward,Irwin,M,rep,1925-12-07,1931-03-03,IL,Republican,22,1925,1931,IL22
J000050,Hinton,James,M,rep,1929-04-15,1931-03-03,NC,Democrat,7,1929,1931,NC7
J000130,Fred,Johnson,M,rep,1929-04-15,1931-03-03,NE,Republican,5,1929,1931,NE5
J000197,Rowland,Johnston,M,rep,1929-04-15,1931-03-03,MO,Republican,16,1929,1931,MO16
J000205,Charles,Jonas,M,rep,1929-04-15,1931-03-03,NC,Republican,9,1929,1931,NC9
K000024,William,Kaynor,M,rep,1929-04-15,1931-03-03,MA,Republican,2,1929,1931,MA2
K000033,Charles,Kearns,M,rep,1915-12-06,1931-03-03,OH,Republican,6,1915,1931,OH6
K000091,Elva,Kendall,M,rep,1929-04-15,1931-03-03,KY,Republican,9,1929,1931,KY9
K000167,Charles,Kiefner,M,rep,1925-12-07,1931-03-03,MO,Republican,13,1925,1931,MO13
K000168,Edgar,Kiess,M,rep,1913-04-07,1931-03-03,PA,Republican,15,1913,1931,PA15
K000187,David,Kincheloe,M,rep,1915-12-06,1931-03-03,KY,Democrat,2,1915,1931,KY2
K000317,Franklin,Korell,M,rep,1927-12-05,1931-03-03,OR,Republican,3,1927,1931,OR3
K000349,Ole,Kvale,M,rep,1923-12-03,1931-03-03,MN,Farmer-Labor,7,1923,1931,MN7
L000041,Florian,Lampert,M,rep,1917-04-02,1931-03-03,WI,Republican,6,1917,1931,WI6
L000073,Katherine,Langley,F,rep,1927-12-05,1931-03-03,KY,Republican,10,1927,1931,KY10
L000181,Elmer,Leatherwood,M,rep,1921-04-11,1931-03-03,UT,Republican,2,1921,1931,UT2
L000203,Robert,Lee,M,rep,1929-04-15,1931-03-03,TX,Democrat,17,1929,1931,TX17
L000258,Fred,Letts,M,rep,1925-12-07,1931-03-03,IA,Republican,2,1925,1931,IA2
M000201,Whitmell,Martin,M,rep,1915-12-06,1931-03-03,LA,Progressive,3,1915,1931,LA3
M000341,Augustus,McCloskey,M,rep,1929-04-15,1931-03-03,TX,Democrat,14,1929,1931,TX14
M000372,Ruth,McCormick,F,rep,1929-04-15,1931-03-03,IL,Republican,-1,1929,1931,IL-1
M000392,Roscoe,McCulloch,M,rep,1915-12-06,1931-03-03,OH,Republican,16,1915,1931,OH16
M000640,Franklin,Menges,M,rep,1925-12-07,1931-03-03,PA,Republican,22,1925,1931,PA22
M000690,Magne,Michaelson,M,rep,1921-04-11,1931-03-03,IL,Republican,7,1921,1931,IL7
M000739,John,Miller,M,rep,1917-04-02,1931-03-03,WA,Republican,1,1917,1931,WA1
M000915,Robert,Moore,M,rep,1919-05-19,1931-03-03,VA,Democrat,8,1919,1931,VA8
M000959,William,Morgan,M,rep,1921-04-11,1931-03-03,OH,Republican,17,1921,1931,OH17
N000067,Judson,Newhall,M,rep,1929-04-15,1931-03-03,KY,Republican,6,1929,1931,KY6
N000079,Walter,Newton,M,rep,1919-05-19,1931-03-03,MN,Republican,5,1919,1931,MN5
O000022,David,O’Connell,M,rep,1919-05-19,1931-03-03,NY,Democrat,9,1919,1931,NY9
O000023,Jeremiah,O’Connell,M,rep,1923-12-03,1931-03-03,RI,Democrat,3,1923,1931,RI3
O000027,Charles,O’Connor,M,rep,1929-04-15,1931-03-03,OK,Republican,1,1929,1931,OK1
O000028,James,O’Connor,M,rep,1919-05-19,1931-03-03,LA,Democrat,1,1919,1931,LA1
O000061,Pearl,Oldfield,F,rep,1927-12-05,1931-03-03,AR,Democrat,2,1927,1931,AR2
P000043,John,Palmer,M,rep,1929-04-15,1931-03-03,MO,Republican,7,1929,1931,MO7
P000127,Roscoe,Patterson,M,rep,1921-04-11,1935-01-03,MO,Republican,7,1921,1935,MO7
P000447,Stephen,Porter,M,rep,1911-04-04,1931-03-03,PA,Republican,29,1911,1931,PA29
P000544,George,Pritchard,M,rep,1929-04-15,1931-03-03,NC,Republican,10,1929,1931,NC10
Q000008,John,Quayle,M,rep,1923-12-03,1931-03-03,NY,Democrat,7,1923,1931,NY7
R000021,Frank,Ramey,M,rep,1929-04-15,1931-03-03,IL,Republican,21,1929,1931,IL21
R000294,Charles,Roark,M,rep,1929-04-15,1931-03-03,KY,Republican,-1,1929,1931,KY-1
R000474,Harry,Rowbottom,M,rep,1925-12-07,1931-03-03,IN,Republican,1,1925,1931,IN1
S000212,Willis,Sears,M,rep,1923-12-03,1931-03-03,NE,Republican,2,1923,1931,NE2
S000278,Joseph,Shaffer,M,rep,1929-04-15,1931-03-03,VA,Republican,9,1929,1931,VA9
S000420,Albert,Simms,M,rep,1929-04-15,1931-03-03,NM,Republican,1,1929,1931,NM1
S000491,Charles,Sloan,M,rep,1911-04-04,1931-03-03,NE,Republican,4,1911,1931,NE4
S000707,John,Speaks,M,rep,1921-04-11,1931-03-03,OH,Republican,12,1921,1931,OH12
S000708,James,Spearing,M,rep,1923-12-03,1931-03-03,LA,Democrat,2,1923,1931,LA2
S000758,Elliott,Sproul,M,rep,1921-04-11,1931-03-03,IL,Republican,3,1921,1931,IL3
S000759,William,Sproul,M,rep,1923-12-03,1931-03-03,KS,Republican,3,1923,1931,KS3
S000827,Charles,Stedman,M,rep,1911-04-04,1931-03-03,NC,Democrat,5,1911,1931,NC5
S000835,Leslie,Steele,M,rep,1927-12-05,1931-03-03,GA,Democrat,5,1927,1931,GA5
S000857,Hubert,Stephens,M,rep,1911-04-04,1935-01-03,MS,Democrat,2,1911,1935,MS2
S000931,George,Stobbs,M,rep,1925-12-07,1931-03-03,MA,Republican,4,1925,1931,MA4
S000964,Ulysses,Stone,M,rep,1929-04-15,1931-03-03,OK,Republican,5,1929,1931,OK5
S001079,Daniel,Sutherland,M,rep,1921-04-11,1931-03-03,AK,Republican,0,1921,1931,AK0
S001094,Claude,Swanson,M,rep,1893-08-07,1933-03-03,VA,Democrat,5,1893,1933,VA5
T000194,Charles,Thompson,M,rep,1919-05-19,1931-03-03,OH,Republican,5,1919,1931,OH5
W000023,Jonathan,Wainwright,M,rep,1923-12-03,1931-03-03,NY,Republican,25,1923,1931,NY25
W000063,Lewis,Walker,M,rep,1929-04-15,1931-03-03,KY,Republican,8,1929,1931,KY8
W000196,Laurence,Watres,M,rep,1923-12-03,1931-03-03,PA,Republican,11,1923,1931,PA11
W000277,Royal,Weller,M,rep,1923-12-03,1931-03-03,NY,Democrat,21,1923,1931,NY21
W000400,Joseph,Whitehead,M,rep,1925-12-07,1931-03-03,VA,Democrat,5,1925,1931,VA5
W000542,Thomas,Williams,M,rep,1915-12-06,1931-03-03,IL,Republican,24,1915,1931,IL24
W000635,Otis,Wingo,M,rep,1913-04-07,1931-03-03,AR,Democrat,4,1913,1931,AR4
W000684,John,Wolverton,M,rep,1925-12-07,1931-03-03,WV,Republican,3,1925,1931,WV3
Z000007,Frederick,Zihlman,M,rep,1917-04-02,1931-03-03,MD,Republican,6,1917,1931,MD6
A000021,Ernest,Ackerman,M,rep,1919-05-19,1933-03-03,NJ,Republican,5,1919,1933,NJ5
A000057,Charles,Adkins,M,rep,1925-12-07,1933-03-03,IL,Republican,19,1925,1933,IL19
A000084,Richard,Aldrich,M,rep,1923-12-03,1933-03-03,RI,Republican,2,1923,1933,RI2
A000131,John,Allen,M,rep,1925-12-07,1933-03-03,IL,Republican,14,1925,1933,IL14
A000277,Samuel,Arentz,M,rep,1921-04-11,1933-03-03,NV,Republican,0,1921,1933,NV0
A000321,James,Aswell,M,rep,1913-04-07,1933-03-03,LA,Democrat,8,1913,1933,LA8
B000012,Carl,Bachmann,M,rep,1925-12-07,1933-03-03,WV,Republican,1,1925,1933,WV1
B000082,Howard,Baldrige,M,rep,1931-12-07,1933-03-03,NE,Republican,2,1931,1933,NE2
B000126,Henry,Barbour,M,rep,1919-05-19,1933-03-03,CA,Republican,7,1919,1933,CA7
B000217,William,Barton,M,rep,1931-12-07,1933-03-03,MO,Democrat,16,1931,1933,MO16
B000312,Edward,Beers,M,rep,1923-12-03,1933-03-03,PA,Republican,18,1923,1933,PA18
B000442,Joseph,Biddle,M,rep,1931-12-07,1933-03-03,PA,Republican,18,1931,1933,PA18
B000596,Frank,Bohn,M,rep,1927-12-05,1933-03-03,MI,Republican,11,1927,1933,MI11
B000766,Charles,Brand,M,rep,1923-12-03,1933-03-03,OH,Republican,7,1923,1933,OH7
B001075,Clark,Burdick,M,rep,1919-05-19,1933-03-03,RI,Republican,1,1919,1933,RI1
B001146,Olger,Burtness,M,rep,1921-04-11,1933-03-03,ND,Republican,1,1921,1933,ND1
B001187,Robert,Butler,M,rep,1927-12-05,1933-03-03,OR,Republican,2,1927,1933,OR2
C000007,John,Cable,M,rep,1921-04-11,1933-03-03,OH,Republican,4,1921,1933,OH4
C000081,Ed,Campbell,M,rep,1929-04-15,1933-03-03,IA,Republican,11,1929,1933,IA11
C000084,Guy,Campbell,M,rep,1917-04-02,1933-03-03,PA,Democrat,32,1917,1933,PA32
C000114,Harry,Canfield,M,rep,1923-12-03,1933-03-03,IN,Democrat,4,1923,1933,IN4
C000328,James,Chase,M,rep,1927-12-05,1933-03-03,PA,Republican,23,1927,1933,PA23
C000361,Carl,Chindblom,M,rep,1919-05-19,1933-03-03,IL,Republican,10,1919,1933,IL10
C000364,Burnett,Chiperfield,M,rep,1915-12-06,1933-03-03,IL,Republican,-1,1915,1933,IL-1
C000378,Victor,Christgau,M,rep,1929-04-15,1933-03-03,MN,Republican,1,1929,1933,MN1
C000384,Charles,Christopherson,M,rep,1919-05-19,1933-03-03,SD,Republican,1,1919,1933,SD1
C000401,Frank,Clague,M,rep,1921-04-11,1933-03-03,MN,Republican,2,1921,1933,MN2
C000412,Robert,Clancy,M,rep,1923-12-03,1933-03-03,MI,Democrat,1,1923,1933,MI1
C000608,Cyrenus,Cole,M,rep,1921-04-11,1933-03-03,IA,Republican,5,1921,1933,IA5
C000630,James,Collier,M,rep,1909-03-15,1933-03-03,MS,Democrat,8,1909,1933,MS8
C000652,Don,Colton,M,rep,1921-04-11,1933-03-03,UT,Republican,1,1921,1933,UT1
C000730,Edmund,Cooke,M,rep,1929-04-15,1933-03-03,NY,Republican,41,1929,1933,NY41
C000752,Henry,Cooper,M,rep,1893-08-07,1933-03-03,WI,Republican,1,1893,1933,WI1
C000844,William,Coyle,M,rep,1925-12-07,1933-03-03,PA,Republican,30,1925,1933,PA30
C000864,Joe,Crail,M,rep,1927-12-05,1933-03-03,CA,Republican,10,1927,1933,CA10
C000909,Charles,Crisp,M,rep,1895-12-02,1933-03-03,GA,Democrat,3,1895,1933,GA3
C001001,Charles,Curry,M,rep,1931-12-07,1933-03-03,CA,Republican,3,1931,1933,CA3
D000012,Frederick,Dallinger,M,rep,1915-12-06,1933-03-03,MA,Republican,8,1915,1933,MA8
D000070,Frederick,Davenport,M,rep,1925-12-07,1933-03-03,NY,Republican,33,1925,1933,NY33
D000098,Ewin,Davis,M,rep,1919-05-19,1933-03-03,TN,Democrat,5,1919,1933,TN5
D000129,Robert,Davis,M,rep,1931-12-07,1933-03-03,PA,Republican,6,1931,1933,PA6
D000323,Lester,Dickinson,M,rep,1919-05-19,1937-01-03,IA,Republican,10,1919,1937,IA10
D000408,Frederick,Dominick,M,rep,1917-04-02,1933-03-03,SC,Democrat,3,1917,1933,SC3
D000455,Lewis,Douglas,M,rep,1927-12-05,1933-03-03,AZ,Democrat,0,1927,1933,AZ0
D000486,Herbert,Drane,M,rep,1917-04-02,1933-03-03,FL,Democrat,1,1917,1933,FL1
D000591,Leonidas,Dyer,M,rep,1911-04-04,1933-03-03,MO,Republican,12,1911,1933,MO12
D000090,Félix,Dávila,M,rep,1917-04-02,1933-03-03,PR,Unionist,0,1917,1933,PR0
E000027,William,Eaton,M,rep,1929-04-15,1933-03-03,CO,Republican,1,1929,1933,CO1
E000062,Charles,Edwards,M,rep,1907-12-02,1933-03-03,GA,Democrat,1,1907,1933,GA1
E000203,Edmund,Erk,M,rep,1929-04-15,1933-03-03,PA,Republican,32,1929,1933,PA32
E000216,Edward,Eslick,M,rep,1925-12-07,1933-03-03,TN,Democrat,7,1925,1933,TN7
E000217,Willa,Eslick,F,rep,1931-12-07,1933-03-03,TN,Democrat,7,1931,1933,TN7
E000221,Harry,Estep,M,rep,1927-12-05,1933-03-03,PA,Republican,35,1927,1933,PA35
E000247,John,Evans,M,rep,1913-04-07,1933-03-03,MT,Democrat,-1,1913,1933,MT-1
F000130,Charles,Finley,M,rep,1929-04-15,1933-03-03,KY,Republican,11,1929,1933,KY11
F000143,John,Fishburne,M,rep,1931-12-07,1933-03-03,VA,Democrat,7,1931,1933,VA7
F000211,Joel,Flood,M,rep,1931-12-07,1933-03-03,VA,Democrat,10,1931,1933,VA10
F000359,Arthur,Free,M,rep,1921-04-11,1933-03-03,CA,Republican,8,1921,1933,CA8
F000366,Richard,Freeman,M,rep,1915-12-06,1933-03-03,CT,Republican,2,1915,1933,CT2
F000375,Burton,French,M,rep,1903-11-09,1933-03-03,ID,Republican,1,1903,1933,ID1
F000400,James,Fulbright,M,rep,1923-12-03,1933-03-03,MO,Democrat,14,1923,1933,MO14
G000046,Milton,Garber,M,rep,1923-12-03,1933-03-03,OK,Republican,8,1923,1933,OK8
G000081,Daniel,Garrett,M,rep,1913-04-07,1933-03-03,TX,Democrat,-1,1913,1933,TX-1
G000177,Ralph,Gilbert,M,rep,1921-04-11,1933-03-03,KY,Democrat,8,1921,1933,KY8
G000193,Courtland,Gillen,M,rep,1931-12-07,1933-03-03,IN,Democrat,5,1931,1933,IN5
G000259,Benjamin,Golder,M,rep,1925-12-07,1933-03-03,PA,Republican,4,1925,1933,PA4
G000299,Godfrey,Goodwin,M,rep,1925-12-07,1933-03-03,MN,Republican,10,1925,1933,MN10
G000354,George,Graham,M,rep,1913-04-07,1933-03-03,PA,Republican,2,1913,1933,PA2
G000370,Peter,Granata,M,rep,1931-12-07,1933-03-03,IL,Republican,8,1931,1933,IL8
H000008,Lindley,Hadley,M,rep,1915-12-06,1933-03-03,WA,Republican,2,1915,1933,WA2
H000030,Fletcher,Hale,M,rep,1925-12-07,1933-03-03,NH,Republican,1,1925,1933,NH1
H000053,Homer,Hall,M,rep,1927-12-05,1933-03-03,IL,Republican,17,1927,1933,IL17
H000069,Robert,Hall,M,rep,1929-04-15,1933-03-03,MS,Democrat,6,1929,1933,MS6
H000071,Thomas,Hall,M,rep,1923-12-03,1933-03-03,ND,Republican,2,1923,1933,ND2
H000195,Guy,Hardy,M,rep,1919-05-19,1933-03-03,CO,Republican,3,1919,1933,CO3
H000350,Gilbert,Haugen,M,rep,1899-12-04,1933-03-03,IA,Republican,4,1899,1933,IA4
H000379,Willis,Hawley,M,rep,1907-12-02,1933-03-03,OR,Republican,1,1907,1933,OR1
H000669,Homer,Hoch,M,rep,1919-05-19,1933-03-03,KS,Republican,4,1919,1933,KS4
H000702,David,Hogg,M,rep,1925-12-07,1933-03-03,IN,Republican,12,1925,1933,IN12
H000704,Robert,Hogg,M,rep,1929-04-15,1933-03-03,WV,Republican,4,1929,1933,WV4
H000708,William,Holaday,M,rep,1923-12-03,1933-03-03,IL,Republican,18,1923,1933,IL18
H000772,David,Hopkins,M,rep,1927-12-05,1933-03-03,MO,Republican,4,1927,1933,MO4
H000793,Ralph,Horr,M,rep,1931-12-07,1933-03-03,WA,Republican,1,1931,1933,WA1
H000826,Robert,Houston,M,rep,1925-12-07,1933-03-03,DE,Republican,0,1925,1933,DE0
H000828,Victor,Houston,M,rep,1927-12-05,1933-03-03,HI,Republican,-1,1927,1933,HI-1
H000940,Cordell,Hull,M,rep,1907-12-02,1933-12-31,TN,Democrat,4,1907,1933,TN4
H000944,Morton,Hull,M,rep,1923-12-03,1933-03-03,IL,Republican,2,1923,1933,IL2
H000946,William,Hull,M,rep,1923-12-03,1933-03-03,IL,Republican,16,1923,1933,IL16
I000003,James,Igoe,M,rep,1927-12-05,1933-03-03,IL,Democrat,6,1927,1933,IL6
J000114,Albert,Johnson,M,rep,1913-04-07,1933-03-03,WA,Republican,2,1913,1933,WA2
J000171,Robert,Johnson,M,rep,1931-12-07,1933-03-03,MO,Democrat,7,1931,1933,MO7
J000173,Royal,Johnson,M,rep,1915-12-06,1933-03-03,SD,Republican,2,1915,1933,SD2
J000181,William,Johnson,M,rep,1925-12-07,1933-03-03,IL,Republican,13,1925,1933,IL13
K000001,Charles,Kading,M,rep,1927-12-05,1933-03-03,WI,Republican,2,1927,1933,WI2
K000010,Charles,Karch,M,rep,1931-12-07,1933-03-03,IL,Democrat,22,1931,1933,IL22
K000097,Samuel,Kendall,M,rep,1919-05-19,1933-03-03,PA,Republican,23,1919,1933,PA23
